#OTU ID	1-a1-16S_S1_L001_R1_001.fastq	1-a10-16S_S73_L001_R1_001.fastq	1-a11-16S_S81_L001_R1_001.fastq	1-a12-16S_S89_L001_R1_001.fastq	1-a2-16S_S9_L001_R1_001.fastq	1-a3-16S_S17_L001_R1_001.fastq	1-a4-16S_S25_L001_R1_001.fastq	1-a5-16S_S33_L001_R1_001.fastq	1-a6-16S_S41_L001_R1_001.fastq	1-a7-16S_S49_L001_R1_001.fastq	1-a8-16S_S57_L001_R1_001.fastq	1-a9-16S_S65_L001_R1_001.fastq	1-b1-16S_S2_L001_R1_001.fastq	1-b10-16S_S74_L001_R1_001.fastq	1-b11-16S_S82_L001_R1_001.fastq	1-b12-16S_S90_L001_R1_001.fastq	1-b2-16S_S10_L001_R1_001.fastq	1-b3-16S_S18_L001_R1_001.fastq	1-b4-16S_S26_L001_R1_001.fastq	1-b5-16S_S34_L001_R1_001.fastq	1-b6-16S_S42_L001_R1_001.fastq	1-b7-16S_S50_L001_R1_001.fastq	1-b8-16S_S58_L001_R1_001.fastq	1-b9-16S_S66_L001_R1_001.fastq	1-c1-16S_S3_L001_R1_001.fastq	1-c10-16S_S75_L001_R1_001.fastq	1-c11-16S_S83_L001_R1_001.fastq	1-c12-16S_S91_L001_R1_001.fastq	1-c2-16S_S11_L001_R1_001.fastq	1-c3-16S_S19_L001_R1_001.fastq	1-c4-16S_S27_L001_R1_001.fastq	1-c5-16S_S35_L001_R1_001.fastq	1-c6-16S_S43_L001_R1_001.fastq	1-c7-16S_S51_L001_R1_001.fastq	1-c8-16S_S59_L001_R1_001.fastq	1-c9-16S_S67_L001_R1_001.fastq	1-d1-16S_S4_L001_R1_001.fastq	1-d10-16S_S76_L001_R1_001.fastq	1-d11-16S_S84_L001_R1_001.fastq	1-d12-16S_S92_L001_R1_001.fastq	1-d2-16S_S12_L001_R1_001.fastq	1-d3-16S_S20_L001_R1_001.fastq	1-d4-16S_S28_L001_R1_001.fastq	1-d5-16S_S36_L001_R1_001.fastq	1-d6-16S_S44_L001_R1_001.fastq	1-d7-16S_S52_L001_R1_001.fastq	1-d8-16S_S60_L001_R1_001.fastq	1-d9-16S_S68_L001_R1_001.fastq	1-e1-16S_S5_L001_R1_001.fastq	1-e10-16S_S77_L001_R1_001.fastq	1-e11-16S_S85_L001_R1_001.fastq	1-e12-16S_S93_L001_R1_001.fastq	1-e2-16S_S13_L001_R1_001.fastq	1-e3-16S_S21_L001_R1_001.fastq	1-e4-16S_S29_L001_R1_001.fastq	1-e5-16S_S37_L001_R1_001.fastq	1-e6-16S_S45_L001_R1_001.fastq	1-e7-16S_S53_L001_R1_001.fastq	1-e8-16S_S61_L001_R1_001.fastq	1-e9-16S_S69_L001_R1_001.fastq	1-f1-16S_S6_L001_R1_001.fastq	1-f10-16S_S78_L001_R1_001.fastq	1-f11-16S_S86_L001_R1_001.fastq	1-f12-16S_S94_L001_R1_001.fastq	1-f2-16S_S14_L001_R1_001.fastq	1-f3-16S_S22_L001_R1_001.fastq	1-f4-16S_S30_L001_R1_001.fastq	1-f5-16S_S38_L001_R1_001.fastq	1-f6-16S_S46_L001_R1_001.fastq	1-f7-16S_S54_L001_R1_001.fastq	1-f8-16S_S62_L001_R1_001.fastq	1-f9-16S_S70_L001_R1_001.fastq	1-g1-16S_S7_L001_R1_001.fastq	1-g10-16S_S79_L001_R1_001.fastq	1-g11-16S_S87_L001_R1_001.fastq	1-g12-16S_S95_L001_R1_001.fastq	1-g2-16S_S15_L001_R1_001.fastq	1-g3-16S_S23_L001_R1_001.fastq	1-g4-16S_S31_L001_R1_001.fastq	1-g5-16S_S39_L001_R1_001.fastq	1-g6-16S_S47_L001_R1_001.fastq	1-g7-16S_S55_L001_R1_001.fastq	1-g8-16S_S63_L001_R1_001.fastq	1-g9-16S_S71_L001_R1_001.fastq	1-h1-16S_S8_L001_R1_001.fastq	1-h10-16S_S80_L001_R1_001.fastq	1-h11-16S_S88_L001_R1_001.fastq	1-h12-16S_S96_L001_R1_001.fastq	1-h2-16S_S16_L001_R1_001.fastq	1-h3-16S_S24_L001_R1_001.fastq	1-h4-16S_S32_L001_R1_001.fastq	1-h5-16S_S40_L001_R1_001.fastq	1-h6-16S_S48_L001_R1_001.fastq	1-h7-16S_S56_L001_R1_001.fastq	1-h8-16S_S64_L001_R1_001.fastq	1-h9-16S_S72_L001_R1_001.fastq	16S-Positive-Control-PNA_S198_L001_R1_001.fastq	16S-Positive-Control_S199_L001_R1_001.fastq	2-a1-16S_S97_L001_R1_001.fastq	2-a10-16S_S169_L001_R1_001.fastq	2-a11-16S_S177_L001_R1_001.fastq	2-a12-16S_S185_L001_R1_001.fastq	2-a2-16S_S105_L001_R1_001.fastq	2-a3-16S_S113_L001_R1_001.fastq	2-a4-16S_S121_L001_R1_001.fastq	2-a5-16S_S129_L001_R1_001.fastq	2-a6-16S_S137_L001_R1_001.fastq	2-a7-16S_S145_L001_R1_001.fastq	2-a8-16S_S153_L001_R1_001.fastq	2-a9-16S_S161_L001_R1_001.fastq	2-b1-16S_S98_L001_R1_001.fastq	2-b10-16S_S170_L001_R1_001.fastq	2-b11-16S_S178_L001_R1_001.fastq	2-b12-16S_S186_L001_R1_001.fastq	2-b2-16S_S106_L001_R1_001.fastq	2-b3-16S_S114_L001_R1_001.fastq	2-b4-16S_S122_L001_R1_001.fastq	2-b5-16S_S130_L001_R1_001.fastq	2-b6-16S_S138_L001_R1_001.fastq	2-b7-16S_S146_L001_R1_001.fastq	2-b8-16S_S154_L001_R1_001.fastq	2-b9-16S_S162_L001_R1_001.fastq	2-c1-16S_S99_L001_R1_001.fastq	2-c10-16S_S171_L001_R1_001.fastq	2-c11-16S_S179_L001_R1_001.fastq	2-c12-16S_S187_L001_R1_001.fastq	2-c2-16S_S107_L001_R1_001.fastq	2-c3-16S_S115_L001_R1_001.fastq	2-c4-16S_S123_L001_R1_001.fastq	2-c5-16S_S131_L001_R1_001.fastq	2-c6-16S_S139_L001_R1_001.fastq	2-c7-16S_S147_L001_R1_001.fastq	2-c8-16S_S155_L001_R1_001.fastq	2-c9-16S_S163_L001_R1_001.fastq	2-d1-16S_S100_L001_R1_001.fastq	2-d10-16S_S172_L001_R1_001.fastq	2-d11-16S_S180_L001_R1_001.fastq	2-d12-16S_S188_L001_R1_001.fastq	2-d2-16S_S108_L001_R1_001.fastq	2-d3-16S_S116_L001_R1_001.fastq	2-d4-16S_S124_L001_R1_001.fastq	2-d5-16S_S132_L001_R1_001.fastq	2-d6-16S_S140_L001_R1_001.fastq	2-d7-16S_S148_L001_R1_001.fastq	2-d8-16S_S156_L001_R1_001.fastq	2-d9-16S_S164_L001_R1_001.fastq	2-e1-16S_S101_L001_R1_001.fastq	2-e10-16S_S173_L001_R1_001.fastq	2-e11-16S_S181_L001_R1_001.fastq	2-e12-16S_S189_L001_R1_001.fastq	2-e2-16S_S109_L001_R1_001.fastq	2-e3-16S_S117_L001_R1_001.fastq	2-e4-16S_S125_L001_R1_001.fastq	2-e5-16S_S133_L001_R1_001.fastq	2-e6-16S_S141_L001_R1_001.fastq	2-e7-16S_S149_L001_R1_001.fastq	2-e8-16S_S157_L001_R1_001.fastq	2-e9-16S_S165_L001_R1_001.fastq	2-f1-16S_S102_L001_R1_001.fastq	2-f10-16S_S174_L001_R1_001.fastq	2-f11-16S_S182_L001_R1_001.fastq	2-f12-16S_S190_L001_R1_001.fastq	2-f2-16S_S110_L001_R1_001.fastq	2-f3-16S_S118_L001_R1_001.fastq	2-f4-16S_S126_L001_R1_001.fastq	2-f5-16S_S134_L001_R1_001.fastq	2-f6-16S_S142_L001_R1_001.fastq	2-f7-16S_S150_L001_R1_001.fastq	2-f8-16S_S158_L001_R1_001.fastq	2-f9-16S_S166_L001_R1_001.fastq	2-g1-16S_S103_L001_R1_001.fastq	2-g10-16S_S175_L001_R1_001.fastq	2-g11-16S_S183_L001_R1_001.fastq	2-g12-16S_S191_L001_R1_001.fastq	2-g2-16S_S111_L001_R1_001.fastq	2-g3-16S_S119_L001_R1_001.fastq	2-g4-16S_S127_L001_R1_001.fastq	2-g5-16S_S135_L001_R1_001.fastq	2-g6-16S_S143_L001_R1_001.fastq	2-g7-16S_S151_L001_R1_001.fastq	2-g8-16S_S159_L001_R1_001.fastq	2-g9-16S_S167_L001_R1_001.fastq	2-h1-16S_S104_L001_R1_001.fastq	2-h10-16S_S176_L001_R1_001.fastq	2-h11-16S_S184_L001_R1_001.fastq	2-h12-16S_S192_L001_R1_001.fastq	2-h2-16S_S112_L001_R1_001.fastq	2-h3-16S_S120_L001_R1_001.fastq	2-h4-16S_S128_L001_R1_001.fastq	2-h5-16S_S136_L001_R1_001.fastq	2-h6-16S_S144_L001_R1_001.fastq	2-h7-16S_S152_L001_R1_001.fastq	2-h8-16S_S160_L001_R1_001.fastq	2-h9-16S_S168_L001_R1_001.fastq	3-a1-16S_S193_L001_R1_001.fastq	3-b1-16S_S194_L001_R1_001.fastq	3-c1-16S_S195_L001_R1_001.fastq	3-d1-16S_S196_L001_R1_001.fastq	3-e1-16S_S197_L001_R1_001.fastq
Otu121	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1
Otu176	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu140	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu184	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu170	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu129	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu117	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu165	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu128	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu139	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu106	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu94	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu66	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu144	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu133	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu174	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu156	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu135	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu161	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu159	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu132	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu54	0	0	0	0	0	0	0	0	0	0	0	0	15	3	0	0	0	0	1	0	159	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	3	0	5	0	0	0	1	0	0	20	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	1
Otu188	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
